journey_distance,am_or_pm,day_of_week,pickup_hour,passenger_count,fare_amount
4.345134733267604,PM,Tue,22,3,11.3
0.9264071381633574,PM,Sat,14,1,5.7
0.7114266837929002,AM,Thurs,6,1,3.3
4.162838845717075,PM,Sun,12,3,14.1
2.7685519563215606,PM,Fri,22,1,6.9
2.5198309310231046,AM,Wed,11,2,9.3
1.6110486224103455,PM,Sun,15,1,6.9
4.7860983653373115,AM,Thurs,1,1,10.5
1.7254602753624284,PM,Mon,14,1,6.1
0.8347609834908158,PM,Sat,17,1,4.1
0.9457384083989318,AM,Thurs,3,1,5.7
0.8674175511879215,AM,Fri,9,1,4.9
2.007097408299668,AM,Sun,11,1,11.3
10.84741796106739,PM,Wed,16,1,27.3
2.29035906541239,PM,Sun,23,1,7.3
3.310001455260034,PM,Sat,18,1,14.1
6.065399978132087,AM,Mon,11,1,18.1
2.642563362190313,PM,Tue,17,1,8.1
0.16598890724828794,PM,Thurs,13,2,3.3
2.696241464264891,AM,Tue,7,1,12.5
2.8918843970166925,PM,Wed,19,1,6.9
6.157017367794045,PM,Thurs,18,1,16.5
3.0541881421623587,AM,Mon,4,2,13.3
2.1305483862677788,PM,Tue,13,1,5.7
1.9614048078920034,AM,Sat,11,1,9.7
1.0403479495525654,PM,Wed,12,2,8.1
2.293796744615191,PM,Thurs,19,1,9.3
1.7807749768752392,PM,Thurs,13,1,9.7
3.33070610647833,AM,Wed,5,2,8.1
1.9680668368613319,PM,Tue,13,1,11.7
1.1161303366139532,AM,Mon,5,1,4.1
14.24003254811198,PM,Mon,12,2,30.5
5.963742502887869,PM,Fri,15,1,19.3
1.8714680970314728,AM,Fri,11,1,6.5
1.601984589801637,PM,Thurs,13,1,5.7
0.8084235697380417,AM,Thurs,11,1,4.5
14.235325653246958,AM,Sat,4,1,45.7
3.7160043235473883,AM,Fri,7,1,11.3
7.739836023801754,PM,Fri,18,2,25.7
3.1884332501954535,PM,Tue,13,1,10.5
2.065346901272528,PM,Fri,21,1,6.1
18.50304825539045,PM,Tue,16,1,32.59
1.8379466063654075,AM,Mon,9,2,8.5
0.906325385190575,PM,Wed,19,3,4.5
7.167058008518076,AM,Tue,8,2,16.9
2.27156149366946,PM,Thurs,21,1,7.3
2.457697012895776,PM,Thurs,18,3,8.9
1.4551183705790922,PM,Fri,17,2,5.3
3.8425597866507295,PM,Tue,19,4,8.1
6.891665067081909,PM,Wed,23,1,14.1
5.302629396756704,PM,Sat,19,1,14.1
2.4796194345103677,PM,Fri,15,1,8.5
1.1838656984586629,PM,Wed,12,1,4.1
2.2237671808262194,PM,Mon,14,1,8.5
1.2237060473020038,PM,Sat,18,1,5.3
1.14015174970009,AM,Wed,3,1,4.5
3.4535425810262286,PM,Thurs,15,1,7.7
3.1428353962259106,AM,Sun,6,3,14.5
2.170181712439723,PM,Wed,17,1,6.5
10.100304778163842,AM,Sat,0,1,25.07
1.3809447219544095,AM,Fri,7,1,5.7
7.374370921966007,PM,Fri,20,1,15.3
4.034682080050019,PM,Mon,17,1,11.3
4.93882456411546,AM,Mon,1,1,10.1
4.303970390487435,PM,Mon,18,2,8.9
3.198511461685509,PM,Sat,13,2,8.5
6.544953160164685,PM,Sun,12,1,13.3
2.5178048054433293,PM,Wed,19,2,7.7
2.249782127226259,PM,Tue,15,1,6.9
1.9701787151727697,AM,Thurs,7,1,8.1
1.2937293554496188,PM,Sat,14,1,4.1
17.942928229605304,AM,Fri,0,3,39.3
7.81043178517031,AM,Fri,3,1,20.1
0.9131003942559849,PM,Thurs,21,1,3.7
5.240618607388072,PM,Wed,14,1,14.5
5.781302983640992,PM,Mon,23,5,11.3
2.0664040649548614,PM,Wed,14,1,7.3
2.7180826232821262,PM,Thurs,19,1,7.7
10.06920908326226,AM,Sun,8,1,27.7
0.9460965023054011,PM,Fri,17,2,6.9
1.1867128530118582,AM,Tue,4,2,6.1
3.4657263221946883,AM,Tue,3,1,10.5
2.8725415116828956,PM,Fri,13,4,45.0
3.307689165935008,AM,Wed,1,2,12.9
2.777065729823436,AM,Sun,11,2,9.7
2.2258716022892817,PM,Wed,21,1,7.7
5.4348547745857285,PM,Sat,15,1,11.7
1.0223599118883335,AM,Mon,2,1,4.9
2.5523286715661118,PM,Fri,18,2,8.5
1.8848705143210907,AM,Wed,9,2,7.3
1.735267580287765,PM,Sat,18,2,7.3
0.7415887006354029,PM,Sat,13,1,3.7
1.5440836370561446,PM,Wed,22,1,4.9
12.620140063753379,AM,Sun,7,2,35.47
22.672929683865018,AM,Sat,2,2,49.57
0.7781553873794261,AM,Fri,10,1,4.5
3.3912278161918987,AM,Thurs,3,1,10.9
1.3250926382928434,PM,Tue,19,1,4.5
1.2366516343893643,AM,Wed,2,1,4.9
1.3698694721516562,PM,Thurs,15,1,5.3
3.001500065767728,PM,Sun,18,2,6.9
1.5038828107826236,AM,Fri,9,1,6.9
1.053099907371748,AM,Mon,10,1,5.3
1.5511471079715895,PM,Sun,12,1,5.3
5.336794683461043,PM,Sun,12,1,14.5
2.7793868751372814,PM,Wed,18,1,7.3
3.3976641584892557,AM,Tue,9,1,11.3
1.6238075311274958,PM,Thurs,15,2,4.9
1.6650591177579968,AM,Sun,10,1,5.3
1.9226060692666598,PM,Thurs,12,1,7.3
1.8845210619811312,PM,Fri,20,1,6.5
4.711111304337338,PM,Sat,18,1,15.3
1.9542118126744243,AM,Sun,8,1,6.1
2.1911825707994788,AM,Tue,11,3,8.9
4.993798324178147,PM,Sat,15,1,12.5
6.4994741507437634,AM,Sat,6,4,15.7
2.189057983010452,PM,Sat,23,2,6.5
2.602417387993631,PM,Tue,16,1,6.9
7.405364712285629,AM,Sun,2,1,16.5
1.9708993185632377,AM,Thurs,9,1,9.7
1.6577698959075085,PM,Sun,14,2,8.1
3.745916652929107,AM,Mon,4,1,10.5
3.696570973188166,AM,Mon,6,1,9.7
3.175986161136948,AM,Fri,7,1,8.9
1.7451754325656181,AM,Tue,7,2,8.1
1.2716243677922419,AM,Sun,7,1,5.7
2.4732052852572997,AM,Sat,9,1,6.5
1.5417950010214585,PM,Tue,13,1,5.3
4.466498758402072,PM,Sat,17,2,8.9
2.1661838856154905,PM,Fri,15,4,6.1
2.8688498152944204,AM,Tue,6,1,8.1
1.07794175861645,AM,Tue,6,1,4.5
4.453749164598304,AM,Sun,7,1,14.9
9.184971493679232,PM,Thurs,12,1,28.27
0.7076988918651756,PM,Sun,14,1,4.1
2.107814536799026,PM,Mon,15,1,6.5
7.198627214235893,PM,Fri,16,1,15.3
3.139732325849312,PM,Sun,23,1,8.5
1.7446584825280826,AM,Fri,5,1,8.5
1.2113994119139402,PM,Wed,19,1,4.1
1.1230716804814131,AM,Tue,8,1,9.7
2.222893096930448,AM,Wed,8,1,9.3
3.3747205250111043,PM,Wed,14,1,8.5
1.9490905201913447,AM,Sun,6,2,6.9
3.2045590559487906,PM,Mon,15,1,10.9
12.56092439380774,PM,Tue,17,1,34.9
1.7699921716772395,PM,Tue,16,1,6.9
1.0832212776073376,PM,Wed,18,1,4.5
0.9866544205124784,AM,Sat,8,1,4.9
0.9737927897301224,AM,Fri,8,1,4.5
8.026522563183798,PM,Sun,16,1,15.7
1.9668220528252198,AM,Tue,7,1,10.5
1.7157672774704509,AM,Sat,5,2,6.5
1.6325579878004588,AM,Mon,11,2,8.9
4.038055405929445,AM,Mon,4,1,13.3
4.4352971693636665,PM,Wed,15,1,11.3
1.1500384700086346,PM,Thurs,16,2,8.5
1.9815672148183257,PM,Sat,17,1,6.1
0.5806931835984532,PM,Sat,17,2,4.9
1.7543334204992775,AM,Sat,7,3,7.3
1.516053763201873,AM,Thurs,0,2,5.7
3.321233994871019,PM,Fri,14,1,13.3
1.0064027442837582,AM,Mon,4,1,4.9
4.3487465714305715,PM,Sun,12,1,11.3
2.288991301750679,AM,Mon,8,1,6.5
2.321244812915621,PM,Sat,13,1,8.5
3.4019266691226986,PM,Sun,14,4,11.3
0.4086585348469917,AM,Sat,2,1,4.1
3.9133017111812425,AM,Thurs,3,1,7.7
7.0722323761780235,AM,Tue,9,1,18.5
6.929675306588801,PM,Wed,16,2,16.1
5.953451930005503,PM,Mon,15,1,12.5
1.39735378168235,PM,Thurs,13,1,7.3
1.3155000556350531,AM,Mon,5,1,4.9
2.5261790142427034,AM,Fri,6,2,11.3
1.9265996089998727,AM,Mon,3,1,7.7
3.847438629404693,PM,Thurs,13,1,15.3
1.8965090150315949,PM,Sun,14,1,7.3
0.5407376159345644,PM,Thurs,20,1,4.1
4.0196787228515545,AM,Fri,10,2,10.5
0.9782928585617168,AM,Wed,10,1,5.7
3.3316387588877356,PM,Mon,13,1,8.9
1.248658741041679,PM,Tue,12,1,5.7
11.71227184307045,AM,Mon,9,2,21.7
1.173624739065234,AM,Wed,5,1,5.3
3.5533102491202757,PM,Fri,18,1,10.5
2.365228726255187,PM,Thurs,19,1,8.1
2.659032543678634,AM,Sat,10,1,17.3
3.3153157560592645,PM,Thurs,17,2,18.5
4.811473814025772,PM,Tue,21,1,10.1
0.9971411519782354,AM,Fri,9,1,4.5
9.354437186580062,AM,Sun,0,2,28.27
9.551983599858954,AM,Sun,9,1,22.5
4.851093680864728,AM,Sat,10,2,11.7
1.7745795476699704,AM,Tue,4,1,5.7
1.6266783758712817,AM,Thurs,4,1,6.1
0.7404380131958362,AM,Thurs,11,1,5.3
0.8562980143502394,PM,Wed,14,1,4.9
2.668010584858805,PM,Sat,16,1,7.7
4.806252132655994,AM,Tue,11,1,6.9
0.8691704336874977,AM,Tue,2,1,4.1
11.057675409458005,AM,Wed,9,1,29.47
2.3962373158714607,PM,Sun,17,1,8.1
3.8837824354005215,PM,Thurs,22,1,8.5
2.100809688859236,PM,Sun,12,1,8.5
0.7039873109049929,AM,Wed,2,1,4.1
0.877043765573067,PM,Fri,20,1,4.1
8.078894194871582,PM,Thurs,15,1,18.9
2.867582728861959,AM,Sun,4,1,7.3
1.2146233294822697,AM,Thurs,4,1,5.3
6.951844668794814,AM,Thurs,5,1,49.57
1.7290550019038808,PM,Sat,21,1,7.7
3.0109231916525268,AM,Sat,7,1,11.3
7.090719982878399,AM,Fri,10,2,16.1
3.222180655102593,AM,Wed,7,1,8.9
8.04354585711522,PM,Fri,23,2,22.9
3.845679749903982,PM,Wed,19,1,8.9
2.1667324871646403,AM,Wed,9,1,7.3
1.2094360539162186,PM,Sun,12,2,4.9
6.823029022427373,AM,Tue,10,1,16.1
1.349308942821358,AM,Wed,6,2,6.1
0.7475172368065983,PM,Sat,21,2,3.3
0.6952509997887755,AM,Tue,10,1,3.7
2.4458069857928106,AM,Wed,5,1,8.1
1.6470268589982462,AM,Wed,11,1,6.1
10.080709430386237,PM,Thurs,13,1,31.87
2.463588376914059,PM,Sat,21,1,9.3
1.0798640844568026,AM,Mon,2,5,4.5
2.566681931425585,PM,Sun,18,2,6.9
1.4938273503168467,PM,Wed,13,1,6.9
2.513932006131979,PM,Sat,18,3,6.9
0.8470341322114252,PM,Thurs,20,2,4.1
5.6554426723347655,AM,Sun,5,1,12.1
1.0318886927358322,PM,Mon,16,1,5.3
10.87259188604229,PM,Thurs,16,2,24.5
1.5867654222970846,AM,Thurs,11,1,5.3
1.2627151977565243,PM,Sat,14,4,5.3
1.9335764853969761,AM,Fri,6,1,4.9
4.640596358257915,AM,Fri,0,1,10.1
2.1805203019035346,PM,Thurs,14,1,6.5
2.9961914016336926,PM,Tue,19,1,9.3
4.734510741129092,PM,Mon,20,2,10.5
7.104017188118577,PM,Tue,14,1,11.3
2.2292985090313002,AM,Sun,8,1,13.87
9.941839024378448,PM,Sat,22,2,21.3
2.577467895984351,PM,Wed,15,1,6.9
0.7582019505684048,PM,Sun,16,1,4.5
2.6037929003045672,AM,Tue,2,1,8.1
5.830139910144553,PM,Fri,14,1,16.9
2.0473233299965545,PM,Thurs,17,1,5.7
6.064030085536279,PM,Thurs,15,1,11.3
1.7501821081474906,AM,Mon,6,1,5.7
2.411575745881469,AM,Tue,1,1,7.7
0.3016705152993847,AM,Thurs,8,1,4.9
1.2425104360860737,PM,Tue,14,1,6.9
2.2262841395808866,PM,Wed,15,1,6.9
3.3755001204387476,AM,Fri,8,1,10.5
7.028212546962004,PM,Tue,17,2,14.1
3.8035005196120157,PM,Mon,13,1,10.1
1.9934278558650742,AM,Mon,7,2,10.9
1.4843956763882955,AM,Wed,11,1,5.3
2.8135330374143384,AM,Fri,6,1,11.7
2.1906680403767873,AM,Sun,10,3,7.7
2.028573732296256,PM,Tue,21,1,7.3
1.3245579271104304,AM,Thurs,6,1,6.1
2.5452938216305627,PM,Mon,19,2,6.9
1.984202234336485,PM,Sat,19,3,8.1
3.5283077759895303,PM,Wed,16,1,10.1
4.19064784408999,PM,Fri,12,2,18.1
3.159925922031941,PM,Sat,19,2,8.1
0.839678377526243,PM,Sat,22,2,4.5
1.3887116943121502,PM,Fri,22,3,11.7
2.0813342047806525,AM,Tue,10,1,6.9
0.8704008063245754,AM,Sat,9,1,4.5
4.231099361254078,PM,Sun,15,2,3.3
1.0502697489891397,PM,Sat,21,1,4.5
2.0462001474310543,AM,Fri,5,1,10.1
5.644830461917273,PM,Mon,15,1,11.7
1.4778342110192888,PM,Sun,22,1,5.7
5.102464885557161,AM,Tue,6,1,13.3
0.9878990518438997,PM,Fri,12,1,4.9
1.4706459575801387,PM,Wed,15,1,5.3
1.3844517100098623,PM,Sun,18,1,7.3
1.3626490266989626,AM,Sun,11,1,7.3
2.832424510114332,AM,Tue,8,1,9.3
1.6563431199176986,PM,Sat,16,1,11.7
2.6575266695786555,AM,Tue,9,1,10.5
1.4582903114726975,AM,Thurs,7,1,5.7
9.569451468755627,PM,Mon,18,1,24.67
20.61278670152688,AM,Thurs,10,1,45.0
2.171084633232795,PM,Sun,13,1,5.7
3.3888715435753825,AM,Tue,8,1,7.3
1.8442514841261997,PM,Sat,15,1,8.1
1.3684399829612244,AM,Sat,11,1,4.5
6.041037202613733,PM,Tue,13,1,17.7
6.084947821794533,AM,Fri,7,2,14.1
2.6103509022190328,PM,Wed,21,1,7.3
1.5769398454164112,AM,Tue,5,1,7.7
1.932457087874904,AM,Sat,0,1,8.1
1.9906915989708764,AM,Wed,6,1,8.9
2.263017002290602,AM,Thurs,9,1,8.9
1.8093739893419525,PM,Thurs,22,1,6.5
2.165057242332262,AM,Mon,11,1,6.5
8.625062231388526,AM,Sat,4,3,29.47
5.189538088544629,AM,Sat,8,1,15.3
13.563135751859132,AM,Tue,1,1,30.67
2.4123496280377554,AM,Thurs,8,1,8.1
3.702838165461799,AM,Wed,5,1,14.5
2.4134641736073794,PM,Wed,20,1,6.5
3.1452787147786796,PM,Wed,17,1,10.5
2.7755180297844033,PM,Wed,16,3,8.5
1.5104935949557483,AM,Sun,4,1,5.7
0.5992125360023459,PM,Mon,20,1,3.7
1.8615990387329262,AM,Wed,9,1,7.3
2.2040064662404735,AM,Thurs,8,1,10.5
0.9013735575722316,PM,Sat,14,1,5.3
1.7251278314277414,PM,Thurs,20,4,6.5
2.004678464398618,PM,Fri,15,1,5.3
1.0130281235357304,AM,Sat,4,1,4.9
4.0214262164616095,PM,Fri,12,2,13.7
1.2947756531098098,PM,Mon,13,1,5.7
0.9184734662222009,AM,Mon,9,2,6.1
4.934442466487863,PM,Wed,12,1,15.7
2.2460630893844202,PM,Thurs,16,1,7.3
1.3129787427414856,AM,Thurs,7,1,6.9
1.374003424083611,PM,Thurs,12,2,5.7
9.291043025341667,AM,Sun,4,3,28.27
1.7870321194712424,AM,Thurs,11,1,6.9
1.7051926503821762,PM,Wed,14,1,7.3
2.0847920627364367,PM,Sun,19,1,5.7
3.5103488649014833,AM,Sat,9,1,10.5
3.794975672025083,AM,Tue,6,1,10.5
1.0475853280365788,AM,Thurs,4,1,6.5
1.707231867608514,PM,Sun,21,1,6.1
3.5465797196478577,PM,Mon,17,3,8.9
5.4079849808464315,PM,Sat,14,1,13.7
4.3972500814566615,PM,Tue,15,1,12.5
2.0823224600793337,AM,Fri,7,2,6.9
8.524709226687182,PM,Thurs,21,1,16.5
4.210234547034201,PM,Tue,15,2,11.7
6.210338081415973,PM,Sat,21,1,13.3
1.5010544390333607,PM,Thurs,13,1,8.1
1.0064591237016967,AM,Sun,5,1,3.7
1.9758175551724981,PM,Wed,14,1,6.5
3.896556916475013,AM,Fri,9,1,10.9
0.8092188767893694,AM,Wed,4,1,4.1
1.886775963065866,PM,Fri,16,1,5.7
1.4692284204121722,AM,Tue,6,1,4.9
3.027747910376107,PM,Fri,20,1,8.1
2.13128149256654,PM,Tue,22,1,5.3
3.2833605491785716,AM,Fri,2,1,8.9
1.0204251613773951,AM,Wed,9,1,5.7
4.098309645066709,PM,Sun,22,1,9.7
7.964987957736388,PM,Tue,22,4,14.9
2.9947541776418585,AM,Thurs,2,1,6.9
2.2615853159533073,AM,Sun,6,1,8.5
7.603788171472425,AM,Mon,3,1,34.67
3.116359611952296,AM,Sat,9,1,7.7
1.2886326174654703,AM,Thurs,6,2,6.1
5.3712828904295735,PM,Fri,16,1,11.7
1.2472086030895384,AM,Thurs,3,2,7.7
0.5689061649346362,AM,Thurs,3,5,3.7
2.8201346865775725,PM,Mon,17,1,7.3
1.3582189714076651,PM,Thurs,18,2,8.1
1.2998186930919395,PM,Sat,18,2,6.1
3.278466523383938,AM,Sat,4,1,6.9
2.6579618619455014,PM,Sat,16,1,7.3
4.770898469802343,AM,Mon,4,1,11.3
0.8542662158873627,AM,Mon,11,1,4.5
5.766390272798876,PM,Tue,13,3,13.7
5.9227080580749,PM,Thurs,22,1,11.3
4.381490203681253,PM,Sat,22,2,10.1
1.2708982463920386,PM,Fri,15,2,6.1
3.841023690002751,PM,Fri,14,1,9.3
1.3791393170234891,PM,Fri,13,1,9.3
2.1373830249696617,AM,Tue,7,1,3.7
3.5908536277997896,AM,Tue,11,1,12.1
1.413414937484764,PM,Wed,17,1,6.1
1.1281115231645684,AM,Mon,5,1,5.3
1.519001638368136,PM,Fri,20,1,7.7
0.47204589126442253,AM,Tue,8,1,3.7
3.1351743077297476,PM,Mon,19,4,7.7
2.2728969280065603,AM,Mon,7,1,10.9
0.9773770881673688,AM,Sat,7,3,12.9
2.8838223339228044,PM,Thurs,15,2,9.7
5.29204704746009,AM,Wed,3,3,17.3
14.95254747321707,PM,Mon,16,1,27.3
1.728308388418234,AM,Mon,11,1,6.1
9.010326979141775,PM,Sun,14,2,28.67
5.9304999383163235,PM,Mon,13,1,17.7
2.1170389683111264,PM,Wed,18,2,7.3
2.7917809291807028,AM,Fri,7,1,10.5
2.943336889060945,AM,Mon,11,1,4.1
8.612697724618164,PM,Tue,18,1,18.9
1.7498690765934914,PM,Wed,13,1,4.5
2.1630054325048516,PM,Thurs,17,1,7.7
0.032275482831110244,AM,Thurs,4,1,45.0
0.9762123635084675,AM,Thurs,4,1,6.9
5.482784969017651,PM,Fri,21,1,12.1
2.5630281549411125,PM,Tue,18,1,7.7
2.1036118021760792,PM,Thurs,21,1,6.5
2.0990244830587192,PM,Tue,17,1,6.5
1.957583886409834,PM,Thurs,17,1,6.5
1.708852381237482,PM,Sun,12,1,16.9
2.4031134604983397,AM,Tue,7,1,10.5
6.309897682510295,AM,Thurs,9,2,16.9
1.1847741093011552,PM,Fri,13,1,6.9
3.9089625743807224,PM,Sat,21,1,9.7
1.2759313820842975,PM,Mon,17,1,5.3
0.8295573177720204,PM,Thurs,16,3,6.5
1.7069074584517703,AM,Tue,10,1,6.5
1.1404175763219548,PM,Thurs,12,1,5.3
1.7502911588261805,AM,Sat,4,1,5.3
1.8813978908526303,PM,Sat,17,1,10.1
2.9103983956656863,PM,Fri,18,1,8.1
2.0550607679074173,PM,Tue,20,1,6.1
1.3655608859032364,PM,Sat,17,4,8.9
2.0393344670285054,PM,Sat,21,1,5.7
6.443249773065467,PM,Thurs,15,1,12.5
0.7548213100097119,AM,Thurs,5,2,5.3
1.1632701722369623,PM,Wed,14,1,5.3
2.727315462700969,AM,Sat,5,1,8.1
2.960050677440892,PM,Tue,17,2,9.3
2.0270801405412904,AM,Tue,5,1,9.3
1.3917439161226512,PM,Tue,17,1,5.3
4.2558783494640995,PM,Mon,15,1,10.5
2.0580589907840867,AM,Tue,7,1,6.5
2.1202839245113054,AM,Sun,7,1,7.7
1.9625851988464338,AM,Thurs,7,1,6.9
1.5880753804548646,PM,Tue,16,1,6.5
1.284029285428273,PM,Tue,20,1,4.9
3.8336073891063784,PM,Sun,17,2,10.5
2.3572397162092678,AM,Tue,2,1,5.3
1.3150369510467512,PM,Sat,18,1,7.3
2.1986811071971677,AM,Wed,7,1,7.7
3.1861908168676516,PM,Sun,17,1,10.1
0.7503727710993203,AM,Wed,9,1,6.5
3.9313341788376786,AM,Fri,5,1,12.1
0.060354417446739306,PM,Thurs,18,1,6.1
2.7005371443461903,PM,Thurs,13,1,9.3
2.025330367049604,PM,Sun,20,1,6.9
3.491639748908819,PM,Thurs,19,2,10.5
1.397525259863796,AM,Fri,4,1,6.9
0.969926732668998,PM,Sat,13,1,4.5
5.669395331091703,PM,Wed,19,2,16.1
1.8045516920324263,PM,Thurs,14,1,8.1
2.214463751560405,PM,Sat,12,1,8.1
3.0124953906412815,AM,Fri,11,1,10.5
3.8158348835545723,AM,Tue,5,1,9.3
11.68492434856132,AM,Tue,6,1,23.3
2.0865390998625797,AM,Tue,11,1,8.1
5.637826712766771,PM,Sat,21,1,11.7
10.005449735975496,AM,Mon,4,1,33.47
9.921411942554839,PM,Wed,21,1,20.5
2.340670557241388,PM,Sat,19,2,7.7
2.4413483041569597,AM,Fri,7,1,8.1
2.516897541012331,AM,Thurs,7,1,6.9
13.548240232918424,AM,Tue,11,1,30.9
1.124312983171789,PM,Wed,20,1,5.3
4.403335450028988,AM,Wed,4,1,10.1
2.580944212358267,PM,Thurs,12,1,9.3
6.9612369443757265,AM,Thurs,11,1,22.1
2.9783687127017586,PM,Wed,16,3,8.9
0.972053064595007,AM,Wed,6,1,4.5
2.7126129662381766,PM,Mon,16,1,8.1
4.128413419448573,AM,Tue,7,1,11.7
1.4593347258254812,PM,Wed,12,1,7.3
0.9575967350005732,PM,Tue,12,1,4.5
1.0983901525137003,AM,Fri,11,1,5.3
1.3476643308831802,AM,Tue,3,1,6.1
2.9346439751248505,PM,Fri,12,1,7.3
1.1025547768696966,AM,Mon,2,1,3.7
0.9696320038655246,AM,Wed,10,2,7.3
1.7146098871698874,AM,Sat,5,1,5.7
8.34905222199708,PM,Tue,13,1,23.7
2.0153187696283212,AM,Fri,6,1,10.5
7.568314453583275,PM,Fri,23,1,25.7
2.5076113058922407,PM,Tue,15,1,8.9
3.9232256119218123,AM,Wed,6,1,10.1
1.497503486969192,PM,Sat,23,1,5.3
5.334661395088274,PM,Sat,14,1,9.3
1.198258055527389,PM,Tue,12,1,6.1
3.4049165958663568,PM,Sat,22,2,7.3
4.270339518649194,PM,Thurs,18,1,10.1
1.0349732339258726,AM,Fri,6,1,5.3
1.0694084068807226,AM,Thurs,4,1,5.3
1.6364820254115575,PM,Wed,14,1,6.9
6.494522340622334,PM,Thurs,14,2,26.5
0.8300141137689986,AM,Sat,10,1,4.5
1.876815430386794,PM,Tue,15,1,6.1
1.6965408994098883,PM,Sun,16,1,10.5
0.6713672801437951,AM,Sat,6,3,4.1
4.680863044421754,AM,Fri,5,1,9.7
2.0727141924316657,AM,Fri,10,1,5.3
0.0282728976098262,AM,Mon,7,1,4.9
2.4390932414827415,PM,Wed,17,1,7.3
4.507242891825868,PM,Thurs,20,1,11.3
2.5550206864368548,PM,Sat,21,1,12.9
1.1667745010929667,PM,Fri,14,1,4.5
1.321698069048668,PM,Thurs,19,2,4.9
3.3437842544415353,PM,Fri,15,2,15.3
2.746317455339085,PM,Fri,16,2,6.5
0.7766079973897804,AM,Sun,0,2,5.3
1.1286586871757351,PM,Wed,12,1,5.3
1.4230139881412975,AM,Tue,4,1,5.7
1.3916229022793927,AM,Fri,10,1,4.9
0.6121705594876654,PM,Wed,21,1,3.3
0.7046923029217391,PM,Sun,18,1,3.7
2.136351085905878,PM,Sat,20,2,6.9
2.807749985566215,PM,Tue,15,1,8.1
1.0233863825538494,PM,Thurs,15,1,4.9
7.321914273636592,AM,Tue,4,1,19.7
1.4580752588862207,AM,Tue,5,1,6.1
3.019479960575902,PM,Sat,17,1,9.3
1.602170269492144,AM,Sun,10,1,6.1
2.177922224625699,AM,Tue,4,1,7.7
1.3660420459106486,AM,Fri,9,1,6.9
1.4412088181069398,PM,Fri,23,2,6.1
2.274185902742442,PM,Tue,16,1,9.3
1.9258909484923248,AM,Wed,4,1,7.7
4.524716480991698,AM,Tue,4,1,14.1
1.43650887867777,PM,Sat,14,1,6.1
2.2297783870446084,PM,Mon,12,1,7.7
2.2469002680349144,PM,Sat,13,1,6.5
7.119713868658545,AM,Thurs,9,1,19.3
5.9935369695211635,PM,Thurs,14,1,14.1
5.216538822606085,PM,Thurs,19,1,9.3
1.2231903428921391,PM,Mon,13,1,5.7
6.743249635391031,PM,Sat,18,1,17.7
0.42572545662194194,PM,Thurs,12,1,5.3
1.0989925682654478,AM,Tue,11,1,6.1
1.401404506448749,AM,Sun,6,1,4.9
1.0490005679300718,AM,Tue,6,1,6.9
1.0495499445905982,PM,Tue,19,1,4.1
3.395615306103901,AM,Thurs,7,1,8.9
0.5708405927385902,PM,Mon,18,1,3.3
3.139923175534513,PM,Sun,17,1,12.5
3.967160699063044,AM,Fri,7,1,13.3
8.078748465206859,PM,Sun,18,1,25.87
2.0714574621673165,PM,Tue,13,1,6.1
2.0691793805474896,AM,Sat,10,1,8.5
1.226116829940985,PM,Fri,16,2,4.1
1.8773187378626437,AM,Wed,4,1,7.3
0.8852607748254139,PM,Fri,21,1,6.5
0.5925728190254683,AM,Sat,11,1,5.3
1.0047180454277105,PM,Thurs,15,3,4.9
4.055176500047062,AM,Tue,5,1,12.9
1.6656859532349275,PM,Fri,16,1,6.1
9.118712880196023,AM,Thurs,6,1,18.1
3.282186534662414,AM,Wed,11,1,12.1
16.896630774716748,PM,Tue,18,1,37.7
5.539457523704384,AM,Sat,11,1,22.27
3.351055089788327,PM,Sat,13,1,10.5
1.4686670182240846,AM,Fri,9,1,5.3
8.366616715013693,PM,Wed,22,2,18.5
2.208872219462457,PM,Tue,13,1,12.1
1.47425021728066,PM,Sun,13,1,6.5
3.7566323439142044,PM,Wed,20,1,10.1
1.1146962910209774,AM,Fri,8,1,4.9
6.502306415125979,PM,Thurs,18,1,12.5
2.281893858331872,AM,Mon,4,1,8.1
3.7774727901548424,AM,Tue,6,1,11.3
3.5572575366448067,AM,Sun,4,1,7.3
2.5073150133867195,PM,Wed,20,1,8.1
1.3289682416109283,AM,Tue,7,2,6.5
4.810745646518374,PM,Fri,13,1,20.9
2.8529558174445815,PM,Tue,13,1,8.1
4.543073199808207,PM,Mon,15,1,10.5
0.49147551516223614,AM,Sat,10,1,3.3
2.482868752112853,AM,Sat,11,1,9.7
9.101096165795148,AM,Thurs,5,1,21.7
1.868243903307193,PM,Sat,14,3,6.5
2.0854429670938828,PM,Sun,13,2,6.5
25.76141823131532,AM,Fri,11,2,47.7
5.973145548006685,PM,Fri,22,1,12.9
3.4447820639968136,PM,Thurs,18,2,7.7
3.0929774033464112,AM,Sat,9,4,6.9
0.9464245065441613,AM,Wed,10,1,4.5
2.414656086913006,AM,Tue,7,1,9.3
2.928406802102616,PM,Tue,14,1,10.5
1.5427678894747965,AM,Tue,9,2,6.9
1.5327703678046936,PM,Fri,13,1,5.7
3.582017799193507,PM,Thurs,15,1,8.5
4.560145838210054,PM,Mon,23,3,11.3
0.9601928425245977,AM,Fri,11,2,6.1
0.6171258541565613,AM,Thurs,3,2,3.7
2.9473796801445946,AM,Wed,10,1,9.7
